GAME_ID,PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,SHOT_MADE
0021400452,Stephen Curry,Golden State Warriors,3,8,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400452,Stephen Curry,Golden State Warriors,3,6,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,TRUE
0021400452,Stephen Curry,Golden State Warriors,3,6,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400452,Stephen Curry,Golden State Warriors,3,5,0,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,TRUE
0021400452,Stephen Curry,Golden State Warriors,3,0,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400474,Stephen Curry,Golden State Warriors,1,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,FALSE
0021400474,Stephen Curry,Golden State Warriors,1,4,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400474,Stephen Curry,Golden State Warriors,1,3,20,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,TRUE
0021400474,Stephen Curry,Golden State Warriors,1,1,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400474,Stephen Curry,Golden State Warriors,3,8,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,TRUE
0021400474,Stephen Curry,Golden State Warriors,3,6,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021400474,Stephen Curry,Golden State Warriors,3,5,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400493,Stephen Curry,Golden State Warriors,1,11,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,TRUE
0021400493,Stephen Curry,Golden State Warriors,1,7,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400493,Stephen Curry,Golden State Warriors,1,6,53,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400493,Stephen Curry,Golden State Warriors,1,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,FALSE
0021400493,Stephen Curry,Golden State Warriors,2,0,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,FALSE
0021400493,Stephen Curry,Golden State Warriors,2,0,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400493,Stephen Curry,Golden State Warriors,2,0,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021400493,Stephen Curry,Golden State Warriors,3,8,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400493,Stephen Curry,Golden State Warriors,3,5,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021400493,Stephen Curry,Golden State Warriors,3,4,2,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400493,Stephen Curry,Golden State Warriors,3,2,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,FALSE
0021400493,Stephen Curry,Golden State Warriors,3,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400493,Stephen Curry,Golden State Warriors,4,7,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,TRUE
0021400493,Stephen Curry,Golden State Warriors,4,7,12,Missed Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,FALSE
0021400493,Stephen Curry,Golden State Warriors,4,4,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400493,Stephen Curry,Golden State Warriors,4,3,45,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400493,Stephen Curry,Golden State Warriors,4,2,20,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021400493,Stephen Curry,Golden State Warriors,4,1,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,TRUE
0021400518,Stephen Curry,Golden State Warriors,1,11,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400518,Stephen Curry,Golden State Warriors,1,10,45,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,TRUE
0021400518,Stephen Curry,Golden State Warriors,1,4,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400518,Stephen Curry,Golden State Warriors,1,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,FALSE
0021400518,Stephen Curry,Golden State Warriors,1,3,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,FALSE
0021400518,Stephen Curry,Golden State Warriors,1,2,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400518,Stephen Curry,Golden State Warriors,2,3,38,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400518,Stephen Curry,Golden State Warriors,2,1,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021400518,Stephen Curry,Golden State Warriors,3,9,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400518,Stephen Curry,Golden State Warriors,3,5,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,FALSE
0021400518,Stephen Curry,Golden State Warriors,3,5,29,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,FALSE
0021400518,Stephen Curry,Golden State Warriors,4,10,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400518,Stephen Curry,Golden State Warriors,4,7,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,TRUE
0021400518,Stephen Curry,Golden State Warriors,4,4,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400533,Stephen Curry,Golden State Warriors,1,8,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,TRUE
0021400533,Stephen Curry,Golden State Warriors,1,6,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400533,Stephen Curry,Golden State Warriors,1,5,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,FALSE
0021400533,Stephen Curry,Golden State Warriors,1,4,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,FALSE
0021400533,Stephen Curry,Golden State Warriors,2,7,47,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,FALSE
0021400533,Stephen Curry,Golden State Warriors,2,4,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,TRUE
0021400533,Stephen Curry,Golden State Warriors,2,3,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,FALSE
0021400533,Stephen Curry,Golden State Warriors,2,2,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400533,Stephen Curry,Golden State Warriors,2,0,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,TRUE
0021400533,Stephen Curry,Golden State Warriors,2,0,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,FALSE
0021400533,Stephen Curry,Golden State Warriors,3,8,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,FALSE
0021400533,Stephen Curry,Golden State Warriors,4,8,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400533,Stephen Curry,Golden State Warriors,4,5,44,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,TRUE
0021400533,Stephen Curry,Golden State Warriors,4,4,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,FALSE
0021400533,Stephen Curry,Golden State Warriors,4,4,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,TRUE
0021400533,Stephen Curry,Golden State Warriors,4,3,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,FALSE
0021400533,Stephen Curry,Golden State Warriors,4,0,53,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400547,Stephen Curry,Golden State Warriors,1,11,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,TRUE
0021400547,Stephen Curry,Golden State Warriors,1,10,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400547,Stephen Curry,Golden State Warriors,1,10,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400547,Stephen Curry,Golden State Warriors,1,9,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400547,Stephen Curry,Golden State Warriors,1,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021400547,Stephen Curry,Golden State Warriors,1,3,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400547,Stephen Curry,Golden State Warriors,1,3,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,FALSE
0021400547,Stephen Curry,Golden State Warriors,1,1,43,Missed Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,FALSE
0021400547,Stephen Curry,Golden State Warriors,2,1,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021400547,Stephen Curry,Golden State Warriors,2,0,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,FALSE
0021400547,Stephen Curry,Golden State Warriors,3,6,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400547,Stephen Curry,Golden State Warriors,3,3,25,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,FALSE
0021400547,Stephen Curry,Golden State Warriors,3,0,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,TRUE
0021400547,Stephen Curry,Golden State Warriors,4,2,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021400547,Stephen Curry,Golden State Warriors,4,0,53,Made Shot,Running Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,TRUE
0021400571,Stephen Curry,Golden State Warriors,1,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400571,Stephen Curry,Golden State Warriors,1,7,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400571,Stephen Curry,Golden State Warriors,1,5,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,TRUE
0021400571,Stephen Curry,Golden State Warriors,2,6,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,FALSE
0021400571,Stephen Curry,Golden State Warriors,2,5,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400571,Stephen Curry,Golden State Warriors,2,4,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400571,Stephen Curry,Golden State Warriors,2,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,TRUE
0021400571,Stephen Curry,Golden State Warriors,2,2,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021400571,Stephen Curry,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,78,FALSE
0021400571,Stephen Curry,Golden State Warriors,3,10,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,TRUE
0021400571,Stephen Curry,Golden State Warriors,3,8,58,Made Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,TRUE
0021400571,Stephen Curry,Golden State Warriors,3,8,39,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,TRUE
0021400571,Stephen Curry,Golden State Warriors,3,7,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,FALSE
0021400571,Stephen Curry,Golden State Warriors,3,4,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,TRUE
0021400571,Stephen Curry,Golden State Warriors,3,1,14,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,TRUE
0021400571,Stephen Curry,Golden State Warriors,3,0,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,FALSE
0021400582,Stephen Curry,Golden State Warriors,1,10,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,FALSE
0021400582,Stephen Curry,Golden State Warriors,1,9,21,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,TRUE
0021400582,Stephen Curry,Golden State Warriors,1,8,30,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,TRUE
0021400582,Stephen Curry,Golden State Warriors,1,7,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,TRUE
0021400582,Stephen Curry,Golden State Warriors,1,5,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021400582,Stephen Curry,Golden State Warriors,2,3,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,TRUE
0021400582,Stephen Curry,Golden State Warriors,2,2,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,TRUE
0021400582,Stephen Curry,Golden State Warriors,2,1,52,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400582,Stephen Curry,Golden State Warriors,3,11,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,TRUE
0021400582,Stephen Curry,Golden State Warriors,3,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400582,Stephen Curry,Golden State Warriors,3,6,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400582,Stephen Curry,Golden State Warriors,3,4,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,FALSE
0021400582,Stephen Curry,Golden State Warriors,3,3,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,TRUE
0021400582,Stephen Curry,Golden State Warriors,3,2,32,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,FALSE
0021400582,Stephen Curry,Golden State Warriors,3,2,18,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,TRUE
0021400582,Stephen Curry,Golden State Warriors,3,1,3,Missed Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,FALSE
0021400582,Stephen Curry,Golden State Warriors,4,4,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400582,Stephen Curry,Golden State Warriors,4,3,6,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,TRUE
0021400582,Stephen Curry,Golden State Warriors,4,0,26,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021400593,Stephen Curry,Golden State Warriors,1,10,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,FALSE
0021400593,Stephen Curry,Golden State Warriors,1,8,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,TRUE
0021400593,Stephen Curry,Golden State Warriors,1,7,28,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,TRUE
0021400593,Stephen Curry,Golden State Warriors,2,7,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400593,Stephen Curry,Golden State Warriors,2,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021400593,Stephen Curry,Golden State Warriors,2,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,FALSE
0021400593,Stephen Curry,Golden State Warriors,2,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,FALSE
0021400593,Stephen Curry,Golden State Warriors,3,9,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,TRUE
0021400593,Stephen Curry,Golden State Warriors,3,8,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,FALSE
0021400593,Stephen Curry,Golden State Warriors,3,7,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,TRUE
0021400593,Stephen Curry,Golden State Warriors,3,2,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400593,Stephen Curry,Golden State Warriors,4,4,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,FALSE
0021400593,Stephen Curry,Golden State Warriors,4,2,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400603,Stephen Curry,Golden State Warriors,1,10,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,FALSE
0021400603,Stephen Curry,Golden State Warriors,1,10,4,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,TRUE
0021400603,Stephen Curry,Golden State Warriors,1,6,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400603,Stephen Curry,Golden State Warriors,1,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400603,Stephen Curry,Golden State Warriors,1,0,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,FALSE
0021400603,Stephen Curry,Golden State Warriors,2,4,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,FALSE
0021400603,Stephen Curry,Golden State Warriors,2,3,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,FALSE
0021400603,Stephen Curry,Golden State Warriors,2,1,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400603,Stephen Curry,Golden State Warriors,3,10,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400603,Stephen Curry,Golden State Warriors,3,8,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,TRUE
0021400603,Stephen Curry,Golden State Warriors,3,8,5,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,FALSE
0021400603,Stephen Curry,Golden State Warriors,3,6,53,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,TRUE
0021400603,Stephen Curry,Golden State Warriors,3,5,5,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,TRUE
0021400603,Stephen Curry,Golden State Warriors,3,3,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,TRUE
0021400603,Stephen Curry,Golden State Warriors,4,6,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,TRUE
0021400603,Stephen Curry,Golden State Warriors,4,6,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,FALSE
0021400603,Stephen Curry,Golden State Warriors,4,5,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,TRUE
0021400603,Stephen Curry,Golden State Warriors,4,4,45,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021400615,Stephen Curry,Golden State Warriors,1,10,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
